id,pseudo_group,label,nn_corr,nn_same_label
tr_0038432,20968,2,0.9988606,True
tr_0038433,833,0,0.9912289,True
tr_0038434,28227,0,0.90127456,True
tr_0038435,3606,2,0.9956594,True
tr_0038436,28228,0,0.931993,True
tr_0038437,25201,1,0.98302555,True
tr_0038438,21757,2,0.99700713,True
tr_0038439,13408,0,0.98900515,True
tr_0038440,9713,0,0.9952486,True
tr_0038441,28229,0,0.97000724,True
tr_0038442,25835,0,0.99761945,True
tr_0038443,28230,0,0.8995457,True
tr_0038444,1255,2,0.999248,True
tr_0038445,25330,2,0.9966597,True
tr_0038446,28231,2,0.9864467,True
tr_0038447,28232,0,0.8310943,True
tr_0038448,28233,0,0.94296134,True
tr_0038449,9235,0,0.99371374,True
tr_0038450,6418,0,0.9990882,True
tr_0038451,4191,0,0.9974723,True
tr_0038452,9820,1,0.9852155,True
tr_0038453,28234,0,0.79716116,True
tr_0038454,28235,2,0.96813333,True
tr_0038455,28236,2,0.9996679,True
tr_0038456,39174,2,0.9992366,True
tr_0038457,28237,0,0.9124281,True
tr_0038458,28238,0,0.9903816,True
tr_0038459,28239,2,0.99549943,True
tr_0038460,28240,0,0.9399858,True
tr_0038461,2839,0,0.9841512,True
tr_0038462,19332,2,0.98937905,True
tr_0038463,7786,0,0.9886795,True
tr_0038464,13972,0,0.9895426,True
tr_0038465,28241,2,0.98032284,True
tr_0038466,28242,0,0.8559515,True
tr_0038467,28243,0,0.954291,True
tr_0038468,28244,0,0.9883263,True
tr_0038469,572,2,0.99826765,True
tr_0038470,28245,2,0.99892765,True
tr_0038471,28246,0,0.95104593,True
tr_0038472,28247,2,0.9945208,True
tr_0038473,28248,0,0.9965677,True
tr_0038474,28249,2,0.9955849,True
tr_0038475,28250,0,0.97525144,True
tr_0038476,5206,0,0.99369913,True
tr_0038477,1444,2,0.9993186,True
tr_0038478,28251,2,0.98517627,True
tr_0038479,28252,1,0.85098094,False
tr_0038480,28253,1,0.93962914,True
tr_0038481,28254,2,0.9481814,True
tr_0038482,23565,0,0.9954992,True
tr_0038483,17934,0,0.99611753,True
tr_0038484,28255,0,0.9258116,True
tr_0038485,11724,2,0.9988775,True
tr_0038486,28256,0,0.99847734,True
tr_0038487,28257,0,0.9752698,True
tr_0038488,28258,2,0.967585,True
tr_0038489,28259,0,0.9363509,True
tr_0038490,11674,2,0.99884355,True
tr_0038491,17576,0,0.99935555,True
tr_0038492,28260,0,0.9951964,True
tr_0038493,28261,2,0.92185396,True
tr_0038494,3899,2,0.9987941,True
tr_0038495,28262,0,0.9712884,True
tr_0038496,28263,0,0.9980051,True
tr_0038497,25905,0,0.98261,True
tr_0038498,28264,0,0.98979884,True
tr_0038499,28265,1,0.98964655,True
tr_0038500,10021,3,0.991774,False
tr_0038501,28266,0,0.95678174,True
tr_0038502,28267,1,0.93986154,True
tr_0038503,26562,0,0.99947757,True
tr_0038504,28268,1,0.97015756,True
tr_0038505,28269,0,0.98439413,True
tr_0038506,28270,1,0.9908258,True
tr_0038507,28271,0,0.94594425,True
tr_0038508,28513,0,0.99764186,True
tr_0038509,28272,2,0.98334426,True
tr_0038510,28273,1,0.7497488,True
tr_0038511,28274,0,0.9177995,True
tr_0038512,21664,0,0.98916435,True
tr_0038513,28275,0,0.9465401,True
tr_0038514,28276,0,0.96446615,True
tr_0038515,3503,0,0.9958467,True
tr_0038516,28277,0,0.8473256,True
tr_0038517,21135,0,0.98281723,True
tr_0038518,8244,0,0.9989817,True
tr_0038519,24852,2,0.9971861,True
tr_0038520,28278,0,0.93623686,True
tr_0038521,28279,0,0.8825465,True
tr_0038522,28280,2,0.97635907,True
tr_0038523,26774,0,0.9954588,True
tr_0038524,28281,2,0.99912643,True
tr_0038525,28282,0,0.73908156,True
tr_0038526,27798,0,0.9911266,True
tr_0038527,28283,2,0.9721861,True
tr_0038528,28284,2,0.99115694,True
tr_0038529,28285,0,0.9918285,True
tr_0038530,28286,0,0.9967561,True
tr_0038531,9406,0,0.99432147,True
tr_0038532,14809,0,0.99513805,True
tr_0038533,28287,0,0.93578804,True
tr_0038534,28288,0,0.9901158,True
tr_0038535,28289,2,0.98853445,True
tr_0038536,7996,2,0.9991138,True
tr_0038537,28290,1,0.9576922,False
tr_0038538,28291,0,0.9989018,True
tr_0038539,20370,0,0.9951969,True
tr_0038540,28292,0,0.8232869,True
tr_0038541,28293,0,0.98998076,True
tr_0038542,28294,0,0.83348066,True
tr_0038543,28295,0,0.9233052,True
tr_0038544,18094,0,0.9963254,True
tr_0038545,28296,0,0.98105335,True
tr_0038546,11362,0,0.9820226,True
tr_0038547,8228,0,0.9965954,True
tr_0038548,28297,0,0.9286953,True
tr_0038549,28298,0,0.99016297,True
tr_0038550,9794,2,0.99700105,True
tr_0038551,2323,0,0.9963004,True
tr_0038552,28299,1,0.95398873,True
tr_0038553,28300,0,0.9796674,True
tr_0038554,547,0,0.99907786,True
tr_0038555,28301,1,0.9748077,True
tr_0038556,4898,0,0.99674845,True
tr_0038557,28302,0,0.71367705,True
tr_0038558,28303,0,0.8087252,True
tr_0038559,28304,2,0.99864644,True
tr_0038560,28305,0,0.9989527,True
tr_0038561,28306,2,0.99161506,True
tr_0038562,28307,2,0.9565097,True
tr_0038563,28308,0,0.9987582,True
tr_0038564,14096,2,0.99191517,True
tr_0038565,28309,0,0.8479419,True
tr_0038566,28310,0,0.9623725,True
tr_0038567,28311,2,0.98982465,True
tr_0038568,28312,0,0.9207526,True
tr_0038569,28313,2,0.9956645,True
tr_0038570,5106,0,0.9992421,True
tr_0038571,28314,0,0.97378147,True
tr_0038572,28315,2,0.797519,True
tr_0038573,28316,0,0.9962374,True
tr_0038574,28317,0,0.9942785,True
tr_0038575,28318,0,0.99835324,True
tr_0038576,28319,2,0.9669698,True
tr_0038577,8351,0,0.9837121,True
tr_0038578,28320,0,0.918421,True
tr_0038579,28321,0,0.9465301,True
tr_0038580,28322,0,0.99395514,True
tr_0038581,28323,0,0.84832424,True
tr_0038582,14767,2,0.9902882,True
tr_0038583,28324,0,0.9973584,True
tr_0038584,28325,2,0.9990821,True
tr_0038585,4249,2,0.9984029,True
tr_0038586,4862,2,0.99786794,True
tr_0038587,28326,0,0.98910546,True
tr_0038588,28327,0,0.90858305,True
tr_0038589,28328,2,0.9708694,True
tr_0038590,18933,0,0.99664575,True
tr_0038591,28329,1,0.98061407,True
tr_0038592,28330,0,0.9877717,True
tr_0038593,28331,2,0.99564356,True
tr_0038594,28332,0,0.9843891,True
tr_0038595,2936,0,0.98404515,True
tr_0038596,28333,0,0.99876696,True
tr_0038597,28334,2,0.96497875,True
tr_0038598,28335,0,0.9690535,True
tr_0038599,28336,0,0.9859141,True
tr_0038600,26405,0,0.9916787,True
tr_0038601,28337,0,0.9293625,True
tr_0038602,28338,0,0.9299346,True
tr_0038603,16439,0,0.9972372,True
tr_0038604,23962,1,0.99050486,True
tr_0038605,28339,2,0.97093666,False
tr_0038606,28134,0,0.99185824,True
tr_0038607,28340,0,0.99826413,True
tr_0038608,28341,0,0.9373212,True
tr_0038609,28342,0,0.99900234,True
tr_0038610,5221,2,0.9966307,True
tr_0038611,6478,2,0.9938044,True
tr_0038612,28343,0,0.9991881,True
tr_0038613,28344,0,0.9643803,True
tr_0038614,28345,0,0.9694818,True
tr_0038615,3031,0,0.99748296,True
tr_0038616,28346,2,0.9402704,True
tr_0038617,28347,2,0.89932334,True
tr_0038618,28348,0,0.9776802,True
tr_0038619,28349,2,0.979454,True
tr_0038620,28350,0,0.8381637,True
tr_0038621,1034,2,0.99879605,True
tr_0038622,17879,0,0.9877286,True
tr_0038623,10462,0,0.9985276,True
tr_0038624,18707,2,0.995266,True
tr_0038625,1119,2,0.9993864,True
tr_0038626,28351,0,0.9096331,True
tr_0038627,28352,0,0.8711977,True
tr_0038628,12168,2,0.9991964,True
tr_0038629,28353,1,0.9854564,True
tr_0038630,28354,0,0.9950177,True
tr_0038631,28355,2,0.9842589,True
tr_0038632,14811,0,0.99350107,True
tr_0038633,28356,2,0.9630552,True
tr_0038634,28357,0,0.9675534,True
tr_0038635,28358,0,0.97369814,True
tr_0038636,11918,2,0.99897313,True
tr_0038637,918,2,0.9990386,True
tr_0038638,14711,2,0.9914211,False
tr_0038639,28359,2,0.99246174,True
tr_0038640,28360,0,0.93280286,True
tr_0038641,2291,2,0.9901387,True
tr_0038642,1505,0,0.99213564,True
tr_0038643,6380,0,0.9881206,True
tr_0038644,1034,2,0.99882597,True
tr_0038645,28361,2,0.99239993,True
tr_0038646,28362,0,0.9731849,True
tr_0038647,28363,2,0.8588236,True
tr_0038648,23538,0,0.99363536,True
tr_0038649,28364,2,0.9313379,True
tr_0038650,28365,2,0.92966884,True
tr_0038651,28079,0,0.9907434,True
tr_0038652,28366,0,0.97826415,True
tr_0038653,28367,0,0.86214674,True
tr_0038654,28368,0,0.97489935,True
tr_0038655,28369,2,0.9948954,True
tr_0038656,28370,1,0.99204266,True
tr_0038657,28371,0,0.9953152,True
tr_0038658,28372,0,0.85756856,True
tr_0038659,28373,2,0.99887407,True
tr_0038660,13266,2,0.99777323,True
tr_0038661,28374,0,0.98879707,True
tr_0038662,28375,0,0.9924221,True
tr_0038663,28376,1,0.84752965,True
tr_0038664,26536,0,0.99357164,True
tr_0038665,28377,0,0.97668356,True
tr_0038666,28378,0,0.8621018,True
tr_0038667,28379,0,0.935223,True
tr_0038668,28380,0,0.9742491,True
tr_0038669,28381,0,0.89797395,True
tr_0038670,28382,0,0.87714833,True
tr_0038671,28383,0,0.978443,True
tr_0038672,15225,0,0.99001974,True
tr_0038673,28384,1,0.9906674,True
tr_0038674,37027,0,0.9980699,True
tr_0038675,28385,0,0.9241054,True
tr_0038676,28386,3,0.8885631,False
tr_0038677,28387,0,0.8983876,True
tr_0038678,28388,0,0.90957284,True
tr_0038679,28389,1,0.95879203,True
tr_0038680,28390,0,0.9976042,True
tr_0038681,27459,2,0.9953063,True
tr_0038682,16212,2,0.9960099,True
tr_0038683,23859,2,0.99875444,True
tr_0038684,28391,0,0.94224924,True
tr_0038685,14879,2,0.98256814,True
tr_0038686,7799,0,0.9973507,True
tr_0038687,10676,2,0.99592364,True
tr_0038688,28392,0,0.92740774,True
tr_0038689,28393,1,0.980086,True
tr_0038690,26089,0,0.99848604,True
tr_0038691,14572,0,0.99634063,True
tr_0038692,7398,0,0.98963755,True
tr_0038693,19906,2,0.99505454,True
tr_0038694,28394,2,0.89462674,True
tr_0038695,28395,0,0.96729237,True
tr_0038696,16110,0,0.99209833,True
tr_0038697,2014,0,0.9901805,True
tr_0038698,28396,0,0.9877594,True
tr_0038699,28397,0,0.9780643,True
tr_0038700,28398,0,0.95445764,True
tr_0038701,28399,2,0.99849164,True
tr_0038702,21696,2,0.9988352,True
tr_0038703,28400,0,0.9752104,True
tr_0038704,13357,0,0.9905089,True
tr_0038705,28401,1,0.8871679,False
tr_0038706,28402,0,0.99688256,True
tr_0038707,28403,0,0.99121255,True
tr_0038708,19207,2,0.99764496,True
tr_0038709,28404,0,0.97901416,True
tr_0038710,28405,0,0.92363614,True
tr_0038711,28406,2,0.8494721,False
tr_0038712,28407,0,0.91494095,True
tr_0038713,28408,0,0.9621101,True
tr_0038714,8262,0,0.9849378,True
tr_0038715,21067,0,0.9959008,True
tr_0038716,28409,0,0.9991181,True
tr_0038717,10332,0,0.9993616,True
tr_0038718,28410,0,0.97305787,True
tr_0038719,28411,0,0.85914326,True
tr_0038720,11987,0,0.9898878,True
tr_0038721,28412,2,0.98139757,True
tr_0038722,15906,0,0.995385,True
tr_0038723,28413,0,0.88511693,True
tr_0038724,28414,2,0.99845445,True
tr_0038725,28415,2,0.9886984,True
tr_0038726,28416,2,0.9479751,True
tr_0038727,24984,0,0.988229,True
tr_0038728,28417,0,0.9359916,True
tr_0038729,28418,0,0.9402634,True
tr_0038730,28419,0,0.9300347,True
tr_0038731,28420,0,0.9927446,True
tr_0038732,28421,0,0.9985312,True
tr_0038733,28422,0,0.97713524,True
tr_0038734,28423,1,0.98757863,True
tr_0038735,28424,2,0.9394241,True
tr_0038736,28425,0,0.97562414,True
tr_0038737,28426,1,0.99590725,True
tr_0038738,7932,2,0.99705887,True
tr_0038739,28427,0,0.9208616,True
tr_0038740,295,0,0.9925135,False
tr_0038741,10610,0,0.982222,True
tr_0038742,13091,2,0.99785,True
tr_0038743,28428,2,0.9959841,True
tr_0038744,28429,2,0.98798317,True
tr_0038745,28430,2,0.8544951,False
tr_0038746,28431,2,0.9894961,True
tr_0038747,28432,0,0.9977425,True
tr_0038748,20426,0,0.9958095,True
tr_0038749,26003,0,0.98607576,True
tr_0038750,28433,0,0.9970302,True
tr_0038751,28434,2,0.9519747,True
tr_0038752,1855,0,0.9815228,True
tr_0038753,28435,0,0.9736414,True
tr_0038754,28436,0,0.99389315,True
tr_0038755,15761,0,0.9872364,True
tr_0038756,28437,2,0.9547009,True
tr_0038757,28438,0,0.9879448,True
tr_0038758,28439,0,0.9990251,True
tr_0038759,28440,0,0.8894634,True
tr_0038760,28441,0,0.9412976,True
tr_0038761,27108,0,0.99954194,True
tr_0038762,10165,0,0.98970634,True
tr_0038763,28442,0,0.96974075,True
tr_0038764,28443,0,0.90806836,True
tr_0038765,28444,2,0.96786106,True
tr_0038766,28445,0,0.95381016,True
tr_0038767,28446,0,0.9754466,True
tr_0038768,28447,0,0.8944999,True
tr_0038769,7046,2,0.9914521,True
tr_0038770,11739,0,0.98967534,True
tr_0038771,28448,0,0.95432794,True
tr_0038772,28449,0,0.9490842,True
tr_0038773,28450,0,0.9322562,True
tr_0038774,28451,0,0.9826277,True
tr_0038775,3900,0,0.99146855,True
tr_0038776,28452,0,0.9973282,True
tr_0038777,28453,2,0.99900854,True
tr_0038778,25198,1,0.99344367,True
tr_0038779,28454,0,0.8960772,True
tr_0038780,28455,2,0.9989826,True
tr_0038781,28456,0,0.9941066,True
tr_0038782,28457,0,0.92345554,True
tr_0038783,28458,0,0.977366,True
tr_0038784,28459,0,0.9607393,True
tr_0038785,28460,0,0.99332297,True
tr_0038786,28461,2,0.9900337,True
tr_0038787,3910,2,0.99886346,True
tr_0038788,7462,0,0.9931571,True
tr_0038789,28462,0,0.9955951,True
tr_0038790,28463,0,0.99723905,True
tr_0038791,28464,0,0.98708063,True
tr_0038792,28465,2,0.91526586,True
tr_0038793,28466,0,0.9352718,True
tr_0038794,25907,0,0.99890554,True
tr_0038795,24778,0,0.986954,True
tr_0038796,28467,2,0.96132857,True
tr_0038797,28468,0,0.9909525,True
tr_0038798,28469,2,0.98821986,True
tr_0038799,19081,0,0.9827113,True
tr_0038800,14900,0,0.9941966,True
tr_0038801,28470,0,0.9831105,True
tr_0038802,28471,0,0.9747787,True
tr_0038803,28472,0,0.97876084,True
tr_0038804,28473,0,0.98868126,True
tr_0038805,28474,0,0.9674855,True
tr_0038806,28475,3,0.8539003,False
tr_0038807,28476,2,0.9992385,True
tr_0038808,14778,1,0.9828025,True
tr_0038809,8195,2,0.99385214,True
tr_0038810,10880,0,0.9976232,True
tr_0038811,28477,0,0.97937596,True
tr_0038812,28478,0,0.99351704,True
tr_0038813,28479,1,0.8239675,False
tr_0038814,5804,2,0.99933434,True
tr_0038815,28480,0,0.99433506,True
tr_0038816,17690,0,0.99603325,True
tr_0038817,28481,0,0.9550169,True
tr_0038818,28482,0,0.97367465,True
tr_0038819,9119,0,0.99050635,True
tr_0038820,356,2,0.99146605,True
tr_0038821,28483,2,0.9972788,True
tr_0038822,373,0,0.9933705,True
tr_0038823,28484,0,0.8322262,True
tr_0038824,28485,0,0.8112572,True
tr_0038825,28486,0,0.98734194,True
tr_0038826,1709,2,0.99951774,True
tr_0038827,10871,0,0.99452305,True
tr_0038828,28487,0,0.9550036,True
tr_0038829,28488,0,0.97536325,True
tr_0038830,2815,2,0.9927552,True
tr_0038831,22822,2,0.9839202,True
tr_0038832,28489,0,0.9884613,True
tr_0038833,9786,2,0.99174297,True
tr_0038834,12121,0,0.995637,True
tr_0038835,28490,2,0.9611773,True
tr_0038836,28491,1,0.9788067,False
tr_0038837,28492,0,0.9833872,True
tr_0038838,1226,2,0.9949333,True
tr_0038839,28493,2,0.90536684,True
tr_0038840,28494,0,0.97695863,True
tr_0038841,23541,0,0.98596644,True
tr_0038842,2526,0,0.98859906,True
tr_0038843,28495,0,0.92793226,True
tr_0038844,28496,0,0.89219546,True
tr_0038845,28497,0,0.95963556,True
tr_0038846,2,0,0.99550015,True
tr_0038847,28498,0,0.7428685,True
tr_0038848,28499,0,0.94258875,True
tr_0038849,6242,0,0.9935639,True
tr_0038850,28500,0,0.99325734,True
tr_0038851,28501,0,0.9541472,True
tr_0038852,28502,0,0.88838565,True
tr_0038853,28503,0,0.96508586,True
tr_0038854,14406,2,0.99899846,True
tr_0038855,28504,2,0.9401891,True
tr_0038856,28505,0,0.9919901,True
tr_0038857,3950,2,0.9946776,True
tr_0038858,28506,2,0.9342154,True
tr_0038859,28507,0,0.95506763,True
tr_0038860,24245,0,0.9960173,True
tr_0038861,28508,0,0.99825066,True
tr_0038862,19807,0,0.99805146,True
tr_0038863,28509,2,0.9882453,True
tr_0038864,28510,0,0.9906063,True
tr_0038865,28511,2,0.9928174,True
tr_0038866,28512,0,0.8493028,True
tr_0038867,28513,0,0.9963035,True
tr_0038868,28514,0,0.98611426,True
tr_0038869,28515,0,0.9729739,True
tr_0038870,28516,2,0.9986807,True
tr_0038871,4659,0,0.9907827,True
tr_0038872,5314,2,0.997735,True
tr_0038873,28517,2,0.9888738,True
tr_0038874,28518,2,0.95153636,True
tr_0038875,17987,2,0.9986563,True
tr_0038876,28519,0,0.99956995,True
tr_0038877,28520,0,0.98216254,True
tr_0038878,17231,0,0.99402493,True
tr_0038879,28521,0,0.96047777,True
tr_0038880,30105,0,0.9877298,True
tr_0038881,28522,1,0.98944616,True
tr_0038882,28523,0,0.9772797,True
tr_0038883,28524,0,0.9970744,True
tr_0038884,28525,2,0.99899554,True
tr_0038885,28526,0,0.98318356,True
tr_0038886,28527,2,0.88753104,True
tr_0038887,80,0,0.9990652,True
tr_0038888,28528,0,0.92359173,True
tr_0038889,28529,0,0.95027,True
tr_0038890,13875,0,0.9961805,True
tr_0038891,28530,0,0.9643327,True
tr_0038892,11095,0,0.99466056,True
tr_0038893,28531,0,0.95693994,True
tr_0038894,3440,0,0.9815823,True
tr_0038895,28532,0,0.97772473,True
tr_0038896,17501,0,0.9977791,True
tr_0038897,28533,1,0.990293,True
tr_0038898,16840,0,0.99007386,True
tr_0038899,823,2,0.9997186,True
tr_0038900,28534,0,0.94634986,True
tr_0038901,28535,0,0.9956162,True
tr_0038902,18190,1,0.99668187,True
tr_0038903,16304,0,0.99921656,True
tr_0038904,16920,0,0.99600285,True
tr_0038905,28536,0,0.8942813,True
tr_0038906,2796,2,0.99908054,True
tr_0038907,28537,2,0.99868894,True
tr_0038908,971,1,0.9852751,True
tr_0038909,28538,0,0.979913,True
tr_0038910,7204,0,0.9920787,True
tr_0038911,28539,0,0.9415453,True
tr_0038912,28540,2,0.99888164,True
tr_0038913,28541,2,0.9643588,True
tr_0038914,28542,2,0.9081409,False
tr_0038915,28543,2,0.97150296,True
tr_0038916,28544,1,0.9837557,True
tr_0038917,28545,0,0.85863334,True
tr_0038918,4278,2,0.996878,True
tr_0038919,28546,0,0.96696734,True
tr_0038920,28547,0,0.9817512,True
tr_0038921,28548,0,0.9949659,True
tr_0038922,28549,0,0.9746847,True
tr_0038923,28550,0,0.973716,True
tr_0038924,16272,0,0.9968383,True
tr_0038925,927,2,0.9972849,True
tr_0038926,12803,0,0.9821683,True
tr_0038927,28551,2,0.83584464,True
tr_0038928,10691,1,0.9869122,True
tr_0038929,28552,0,0.9861536,True
tr_0038930,20111,2,0.99020815,True
tr_0038931,28553,0,0.94740045,True
tr_0038932,28554,2,0.91765296,True
tr_0038933,3799,0,0.99919707,True
tr_0038934,28555,0,0.9628448,True
tr_0038935,8403,2,0.9987881,True
tr_0038936,21728,0,0.9805258,True
tr_0038937,28556,0,0.975052,True
tr_0038938,4086,0,0.9970224,True
tr_0038939,28557,0,0.8797896,True
tr_0038940,10589,2,0.9903222,True
tr_0038941,28558,2,0.9967384,True
tr_0038942,24693,2,0.999092,True
tr_0038943,9358,2,0.9994225,True
tr_0038944,28559,0,0.99221855,True
tr_0038945,28560,1,0.93536395,True
tr_0038946,7099,0,0.99973494,True
tr_0038947,28561,0,0.9486081,True
tr_0038948,28562,0,0.99328184,True
tr_0038949,28563,1,0.9331118,True
tr_0038950,28564,0,0.9066618,True
tr_0038951,28565,0,0.9566414,True
tr_0038952,28566,2,0.9571551,True
tr_0038953,28567,2,0.9829372,True
tr_0038954,10007,0,0.986996,True
tr_0038955,13546,0,0.9891172,True
tr_0038956,17779,0,0.9958584,True
tr_0038957,28568,2,0.98548406,True
tr_0038958,28569,0,0.9795496,True
tr_0038959,28570,2,0.9996099,True
tr_0038960,28571,0,0.9773937,True
tr_0038961,5671,1,0.99174136,True
tr_0038962,8313,2,0.984785,True
tr_0038963,28572,0,0.99596095,True
tr_0038964,28573,0,0.998294,True
tr_0038965,11265,2,0.99938744,True
tr_0038966,32085,0,0.99923587,True
tr_0038967,28574,2,0.9827385,True
tr_0038968,28575,0,0.99177045,True
tr_0038969,28576,0,0.99580264,True
tr_0038970,28577,2,0.99812174,True
tr_0038971,6749,0,0.9805886,True
tr_0038972,19407,2,0.9802013,True
tr_0038973,2747,2,0.99029064,True
tr_0038974,28578,0,0.8785858,True
tr_0038975,28579,2,0.7675531,False
tr_0038976,28580,2,0.9988904,True
tr_0038977,12870,0,0.99910605,True
tr_0038978,27708,2,0.9974309,True
tr_0038979,28581,0,0.760186,True
tr_0038980,28582,0,0.97968435,True
tr_0038981,28583,2,0.9956238,True
tr_0038982,28584,0,0.9988695,True
tr_0038983,28585,2,0.99879014,True
tr_0038984,8389,0,0.99536306,True
tr_0038985,18126,0,0.99374807,True
tr_0038986,28586,0,0.9575888,True
tr_0038987,2612,0,0.98858875,True
tr_0038988,7145,0,0.9938384,True
tr_0038989,28587,0,0.98343426,True
tr_0038990,28588,0,0.9913874,True
tr_0038991,6253,0,0.99295396,True
tr_0038992,28589,1,0.8038357,False
tr_0038993,47675,2,0.99963886,True
tr_0038994,28590,2,0.9956192,True
tr_0038995,28591,0,0.9486652,True
tr_0038996,28592,0,0.99744153,True
tr_0038997,1832,0,0.99054724,True
tr_0038998,28593,2,0.99944377,True
tr_0038999,28594,1,0.9081117,True
tr_0039000,28595,0,0.9945104,True
tr_0039001,12616,0,0.99942946,True
tr_0039002,28596,0,0.9973279,True
tr_0039003,20311,2,0.9951383,False
tr_0039004,28597,0,0.9555632,True
tr_0039005,14107,0,0.9975311,True
tr_0039006,28598,1,0.9311177,False
tr_0039007,3845,0,0.9924003,True
tr_0039008,39964,0,0.99690115,True
tr_0039009,28599,0,0.97920847,True
tr_0039010,6564,0,0.9921604,True
tr_0039011,28600,0,0.9489081,True
tr_0039012,28601,2,0.9969894,True
tr_0039013,28602,0,0.97982734,True
tr_0039014,28603,0,0.97529167,True
tr_0039015,28604,0,0.99563044,True
tr_0039016,28605,0,0.97377574,True
tr_0039017,28606,0,0.99399465,True
tr_0039018,28607,2,0.96660376,True
tr_0039019,26057,2,0.9994143,True
tr_0039020,6182,0,0.98361814,True
tr_0039021,28608,0,0.99650365,True
tr_0039022,28609,0,0.9956629,True
tr_0039023,28610,0,0.9729764,True
tr_0039024,28611,0,0.9563848,True
tr_0039025,28612,0,0.9441348,True
tr_0039026,24145,0,0.99903744,True
tr_0039027,28613,2,0.8959452,True
tr_0039028,28614,2,0.99903643,True
tr_0039029,28615,2,0.9960405,True
tr_0039030,28616,0,0.94179314,False
tr_0039031,18326,0,0.9858539,True
tr_0039032,28617,0,0.9116314,True
tr_0039033,28618,0,0.9547308,True
tr_0039034,28619,2,0.97834516,True
tr_0039035,7769,3,0.98890567,True
tr_0039036,23048,0,0.99864477,True
tr_0039037,28620,0,0.97887367,True
tr_0039038,28621,0,0.9922755,True
tr_0039039,5542,0,0.9995798,True
tr_0039040,28622,0,0.9749406,True
tr_0039041,25448,0,0.98257524,True
tr_0039042,28623,0,0.9683353,True
tr_0039043,28624,0,0.9642749,True
tr_0039044,23792,0,0.99604,True
tr_0039045,28625,2,0.95512646,True
tr_0039046,28626,0,0.9784405,True
tr_0039047,28627,1,0.96788955,False
tr_0039048,6234,1,0.9931477,True
tr_0039049,5803,2,0.9989916,True
tr_0039050,28628,0,0.9992181,True
tr_0039051,28629,0,0.9245172,True
tr_0039052,28630,0,0.92857224,True
tr_0039053,28631,0,0.97332245,True
tr_0039054,28632,2,0.96901447,True
tr_0039055,19375,0,0.9974696,True
tr_0039056,28633,0,0.97145486,True
tr_0039057,28634,1,0.94909704,True
tr_0039058,28635,0,0.9665853,True
tr_0039059,17102,0,0.9906934,True
tr_0039060,28636,0,0.9743542,True
tr_0039061,28637,0,0.9440143,True
tr_0039062,5781,0,0.99926555,True
tr_0039063,3050,0,0.99055034,True
tr_0039064,28638,0,0.997938,True
tr_0039065,25958,3,0.98685247,False
tr_0039066,28639,0,0.96405774,True
tr_0039067,4476,1,0.9893135,True
tr_0039068,28640,0,0.9370001,True
tr_0039069,28641,1,0.98241496,True
tr_0039070,14676,2,0.99956554,True
tr_0039071,15549,0,0.9982725,True
tr_0039072,6354,0,0.9862444,True
tr_0039073,28642,0,0.97693205,True
tr_0039074,11254,2,0.9997651,True
tr_0039075,28643,2,0.90998256,True
tr_0039076,33265,2,0.9981576,True
tr_0039077,28644,2,0.9274926,True
tr_0039078,28645,2,0.95479,True
tr_0039079,28646,0,0.98087716,True
tr_0039080,28647,2,0.98053503,True
tr_0039081,28648,0,0.9828793,True
tr_0039082,14005,2,0.98396933,True
tr_0039083,23471,0,0.9983046,True
tr_0039084,10560,2,0.9955032,True
tr_0039085,28649,0,0.926942,True
tr_0039086,28650,1,0.9900846,True
tr_0039087,20560,1,0.9884041,True
tr_0039088,28651,2,0.90088403,True
tr_0039089,28652,0,0.9475511,True
tr_0039090,28653,1,0.9836432,True
tr_0039091,2047,2,0.9973016,True
tr_0039092,24810,2,0.99863803,True
tr_0039093,28654,0,0.97984034,True
tr_0039094,28655,0,0.8823296,True
tr_0039095,27614,0,0.9977731,True
tr_0039096,28656,2,0.75903046,True
tr_0039097,28657,2,0.974509,True
tr_0039098,28658,0,0.9631673,True
tr_0039099,15089,2,0.997594,True
tr_0039100,12238,0,0.995873,True
tr_0039101,873,2,0.9891673,True
tr_0039102,28659,0,0.99847287,True
tr_0039103,28660,0,0.9944983,True
tr_0039104,11358,0,0.9987263,True
tr_0039105,28661,0,0.9563865,True
tr_0039106,16384,0,0.99359787,True
tr_0039107,28662,0,0.99340093,True
tr_0039108,9713,0,0.995493,True
tr_0039109,28663,2,0.9574582,True
tr_0039110,18143,0,0.9941889,True
tr_0039111,15397,0,0.9948559,True
tr_0039112,28664,0,0.9988224,True
tr_0039113,28665,0,0.89053404,True
tr_0039114,28666,0,0.9592896,True
tr_0039115,28667,0,0.9971735,True
tr_0039116,28668,0,0.9941864,True
tr_0039117,8073,2,0.9837509,True
tr_0039118,28669,0,0.9575964,True
tr_0039119,795,2,0.9843872,True
tr_0039120,10750,0,0.99651116,True
tr_0039121,28670,0,0.99715793,True
tr_0039122,14895,0,0.9905556,True
tr_0039123,28671,0,0.92185926,True
tr_0039124,27874,0,0.9845465,True
tr_0039125,28672,2,0.984881,True
tr_0039126,28673,0,0.98219305,True
tr_0039127,28674,0,0.8883418,True
tr_0039128,28675,0,0.903339,True
tr_0039129,28676,0,0.99299675,True
tr_0039130,1645,0,0.9850681,True
tr_0039131,28677,0,0.9730078,True
tr_0039132,9348,1,0.9875147,True
